id,name,url,img_url,category,location,booked_counts,discount_percentage,item_count,page_count,created_dt,last_updated_dt,zeroflag
1790,"Ojos Bar & Restaurant (Jaya One)",http://offpeak.my/restaurant/1790/ojos-bar-restaurant-jaya-one,http://offpeak.my/assets/restaurant/1790/gallery/eca13d53b0d2d921460eeb9fb4772eeb_sq.jpg,Café,Bistro,14,10%,1,35,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1791,"Casa Cucina Modern Italian Restaurant",http://offpeak.my/restaurant/1791/casa-cucina-modern-italian-restaurant,http://offpeak.my/assets/restaurant/1791/gallery/01f0576159a7fccac5724b5a9588111b_sq.jpg,Italian,Malacca,35,20%,2,35,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1793,"Limau Limau Cafe (Melaka)",http://offpeak.my/restaurant/1793/limau-limau-cafe-melaka,http://offpeak.my/assets/restaurant/1793/gallery/c8f4f9423d183095c556db26aa9ded10_sq.jpg,Café,Bistro,22,0%,20,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1794,"Yuu-Jo Roppongi Donburi (Mont Kiara)",http://offpeak.my/restaurant/1794/yuu-jo-roppongi-donburi-mont-kiara,http://offpeak.my/assets/restaurant/1794/gallery/7b507d339d3c069d3784c4568ebb8f21_sq.JPG,Japanese,"Kuala Lumpur",219,25%,19,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1795,"Tea Code Coffee (C180, Cheras)",http://offpeak.my/restaurant/1795/tea-code-coffee-c180-cheras,http://offpeak.my/assets/restaurant/1795/gallery/0614679eb5d3fb78ae86a3e2ce5eb155_sq.jpeg,Café,Bistro,1158,20%,18,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1796,"Hideout Coffee (Melaka)",http://offpeak.my/restaurant/1796/hideout-coffee-melaka,http://offpeak.my/assets/restaurant/1796/gallery/e68a7ee59fd1c6e5e22dc77a14ef2128_sq.jpg,Café,Bistro,52,10%,15,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1797,"Aida Rich (Melaka)",http://offpeak.my/restaurant/1797/aida-rich-melaka,http://offpeak.my/assets/restaurant/1797/gallery/dbe9a5181e55d280013136c2b9c4dbde_sq.jpg,Nyonya,Malacca,66,30%,11,4,"2017-04-28 11:52:09","2017-04-28 11:52:09",0
1805,"One Star Restaurant (Melaka)",http://offpeak.my/restaurant/1805/one-star-restaurant-melaka,http://offpeak.my/assets/restaurant/1805/gallery/d55c9dd51b3cf9baa7612a9f5222ce9d_sq.png,Japanese,Malacca,11,10%,17,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1807,"Just Nice Coffee House (Melaka)",http://offpeak.my/restaurant/1807/just-nice-coffee-house-melaka,http://offpeak.my/assets/restaurant/1807/gallery/b60d81e28f90ef8dbe5eee0173176015_sq.jpg,"South East Asia",Malacca,27,35%,16,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1812,"Bites (A Straits Fusion Affair) - Melaka",http://offpeak.my/restaurant/1812/bites-a-straits-fusion-affair-melaka,http://offpeak.my/assets/restaurant/1812/gallery/080fbd73339f3748a2ae6747d1d58caa_sq.jpg,Fusion,Malacca,276,40%,14,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1816,"Eleven Bistro Restaurant (Melaka)",http://offpeak.my/restaurant/1816/eleven-bistro-restaurant-melaka,http://offpeak.my/assets/restaurant/1816/gallery/55ab50f7c39365973eea17e0eae7d52d_sq.jpg,Nyonya,Malacca,6,15%,13,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1819,"Malladis Hyderabadi Foods (Cyberjaya)",http://offpeak.my/restaurant/1819/malladis-hyderabadi-foods-cyberjaya,http://offpeak.my/assets/restaurant/1819/gallery/9834d2390456d79727c4f1259d417b24_sq.jpg,"Healthy eating",Selangor,65,10%,7,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1823,"The Door Kitchen (Melaka)",http://offpeak.my/restaurant/1823/the-door-kitchen-melaka,http://offpeak.my/assets/restaurant/1823/gallery/bfe5bc4292964886ca314f54334bab1a_sq.jpg,Café,Bistro,49,20%,12,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1824,"Penang Pot Cafe (Melaka)",http://offpeak.my/restaurant/1824/penang-pot-cafe-melaka,http://offpeak.my/assets/restaurant/1824/gallery/e94c55530f4428ac5074540c8076fbd4_sq.jpg,Malay,Malacca,5,10%,9,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1825,"Maison Francaise (KL)",http://offpeak.my/restaurant/1825/maison-francaise-kl,http://offpeak.my/assets/restaurant/1825/gallery/47d0b29b71213f2c73a72448bf5e5412_sq.jpg,French,"Kuala Lumpur",17,10%,5,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1826,"2OX (Jalan Doraisamy, KL)",http://offpeak.my/restaurant/1826/2ox-jalan-doraisamy-kl,http://offpeak.my/assets/restaurant/1826/gallery/8ee7614164cddf46a3ef2d41ad4c28b4_sq.jpg,French,"Kuala Lumpur",42,10%,6,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1827,"Nasi Lemak Capitol Ah Ho (Melaka)",http://offpeak.my/restaurant/1827/nasi-lemak-capitol-ah-ho-melaka,http://offpeak.my/assets/restaurant/1827/gallery/029820daa51c309b7a15c739e3e719dd_sq.png,"South East Asia",Malacca,31,25%,11,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1828,"Altamira Art Cafe (Melaka)",http://offpeak.my/restaurant/1828/altamira-art-cafe-melaka,http://offpeak.my/assets/restaurant/1828/gallery/c4f6995d9018b35a392fac86617736bc_sq.jpg,Turkish,Malacca,20,20%,10,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1830,"Bikini Toppings (Melaka)",http://offpeak.my/restaurant/1830/bikini-toppings-melaka,http://offpeak.my/assets/restaurant/1830/gallery/7d1c7d6080889b254b201a16728d3264_sq.jpg,Dessert,Malacca,51,10%,20,33,"2017-04-28 11:52:34","2017-04-28 11:52:34",0
1831,"Discovery Cafe (Melaka)",http://offpeak.my/restaurant/1831/discovery-cafe-melaka,http://offpeak.my/assets/restaurant/1831/gallery/f09f10e30acca9dc056acd6d766bbdaa_sq.jpg,Café,Bistro,27,30%,4,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1832,"Dragon Cafe 龍食館 (Melaka)",http://offpeak.my/restaurant/1832/dragon-cafe-melaka,http://offpeak.my/assets/restaurant/1832/gallery/c9f14726e9998b2fef5ff77479aff2b7_sq.jpg,Nyonya,Malacca,172,0%,1,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1833,"Blockhouse (Kepong)",http://offpeak.my/restaurant/1833/blockhouse-kepong,http://offpeak.my/assets/restaurant/1833/gallery/72e867c7a8927babd45d38f74909d9ec_sq.jpg,Western,"Kuala Lumpur",354,20%,3,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1837,"Two Pesos Steamboat (KD)",http://offpeak.my/restaurant/1837/two-pesos-steamboat-kd,http://offpeak.my/assets/restaurant/1837/gallery/061e55583db5dae2c0ff17094fbf1b1a_sq.jpg,Chinese,Selangor,242,10%,2,34,"2017-04-28 11:52:35","2017-04-28 11:52:35",0
1838,"TA KA Noodles House (Melaka)",http://offpeak.my/restaurant/1838/ta-ka-noodles-house-melaka,http://offpeak.my/assets/restaurant/1838/gallery/21a79ee49f33647ad80c03d1ffe98eba_sq.jpg,Chinese,Malacca,7,20%,19,33,"2017-04-28 11:52:34","2017-04-28 11:52:34",0
1839,"Zawara Coffee (Bukit Jelutong)",http://offpeak.my/restaurant/1839/zawara-coffee-bukit-jelutong,http://offpeak.my/assets/restaurant/1839/gallery/f101b3ef5181e9097bbf5eafbb580ad9_sq.jpg,Café,Bistro,121,10%,16,33,"2017-04-28 11:52:34","2017-04-28 11:52:34",0
1842,"Giegits Mexican (The Port, PJ)",http://offpeak.my/restaurant/1842/giegits-mexican-the-port-pj,http://offpeak.my/assets/restaurant/1842/gallery/463d637d0491e0e9faad900877251ff5_sq.jpg,Mexican,Selangor,231,30%,18,33,"2017-04-28 11:52:34","2017-04-28 11:52:34",0
1843,"Thai Style (The Port, PJ)",http://offpeak.my/restaurant/1843/thai-style-the-port-pj,http://offpeak.my/assets/restaurant/1843/gallery/e2b803d9075b0d6f94eaaf4ed2da9455_sq.png,Thai,Selangor,115,25%,17,33,"2017-04-28 11:52:34","2017-04-28 11:52:34",0
1847,"Trulia Cafe (Cyberjaya)",http://offpeak.my/restaurant/1847/trulia-cafe-cyberjaya,http://offpeak.my/assets/restaurant/1847/gallery/9710157d1d0a740c80a17bd5c3439657_sq.jpg,Malay,Selangor,104,20%,15,33,"2017-04-28 11:52:34","2017-04-28 11:52:34",0
1849,"Kim Haus (Penang)",http://offpeak.my/restaurant/1849/kim-haus-penang,http://offpeak.my/assets/restaurant/1849/gallery/a20f79437a5341c38ad3cb52d18bb3cb_sq.jpg,Café,Bistro,676,20%,19,32,"2017-04-28 11:52:33","2017-04-28 11:52:33",0
1850,"Al-Hussain Restaurant Nasi Kandar (Penang)",http://offpeak.my/restaurant/1850/al-hussain-restaurant-nasi-kandar-penang,http://offpeak.my/assets/restaurant/1850/gallery/5ca36b07912a63d0b69040ca604e0318_sq.jpg,"Malaysia Fusion",Penang,40,40%,8,33,"2017-04-28 11:52:34","2017-04-28 11:52:34",0
1852,"Friendscino Restaurant & Darts Bar (D.P)",http://offpeak.my/restaurant/1852/friendscino-restaurant-darts-bar-dp,http://offpeak.my/assets/restaurant/1852/gallery/f42838cd8d360f24110aa3abea616ff9_sq.jpg,Western,Selangor,19,15%,1,33,"2017-04-28 11:52:34","2017-04-28 11:52:34",0
1853,"Friendscino Restaurant & Darts Bar (T.R)",http://offpeak.my/restaurant/1853/friendscino-restaurant-darts-bar-tr,http://offpeak.my/assets/restaurant/1853/gallery/4f9af266ea97e7d872d39e62d58e9330_sq.jpg,Western,"Kuala Lumpur",51,15%,13,33,"2017-04-28 11:52:34","2017-04-28 11:52:34",0
1854,"Friendscino Restaurant & Darts Bar (S.P)",http://offpeak.my/restaurant/1854/friendscino-restaurant-darts-bar-sp,http://offpeak.my/assets/restaurant/1854/gallery/b99866f959c6bb07dbf72596b117083d_sq.jpg,Western,"Kuala Lumpur",114,15%,12,33,"2017-04-28 11:52:34","2017-04-28 11:52:34",0
1855,"Friendscino Restaurant & Darts Bar (L.Y)",http://offpeak.my/restaurant/1855/friendscino-restaurant-darts-bar-ly,http://offpeak.my/assets/restaurant/1855/gallery/a6becb225311a579010c2a7c2adb9dd0_sq.jpg,Western,"Kuala Lumpur",24,15%,11,33,"2017-04-28 11:52:34","2017-04-28 11:52:34",0
1856,"Friendscino Restaurant & Darts Bar (JB)",http://offpeak.my/restaurant/1856/friendscino-restaurant-darts-bar-jb,http://offpeak.my/assets/restaurant/1856/gallery/ec3b2df3083df26155ac2ce25662da2d_sq.jpg,Western,Johor,140,15%,10,33,"2017-04-28 11:52:34","2017-04-28 11:52:34",0
1857,"Mosano Coffee (Damansara Perdana)",http://offpeak.my/restaurant/1857/mosano-coffee-damansara-perdana,http://offpeak.my/assets/restaurant/1857/gallery/aa70797c22da4935e688f16a077a6a7a_sq.jpg,Western,Selangor,41,15%,20,32,"2017-04-28 11:52:33","2017-04-28 11:52:33",0
1858,"Nicsmann 1940s By Lewre (Tun Razak, KL)",http://offpeak.my/restaurant/1858/nicsmann-1940s-by-lewre-tun-razak-kl,http://offpeak.my/assets/restaurant/1858/gallery/7d3d50af62b2b627d60ade85e789292b_sq.jpg,Western,"Kuala Lumpur",16,15%,9,33,"2017-04-28 11:52:34","2017-04-28 11:52:34",0
1862,"Shu Han Yuan (Melaka)",http://offpeak.my/restaurant/1862/shu-han-yuan-melaka,http://offpeak.my/assets/restaurant/1862/gallery/d149b5d5705600763b62b8dfcc53ceb3_sq.jpg,Chinese,Malacca,2,15%,18,32,"2017-04-28 11:52:33","2017-04-28 11:52:33",0
1863,"Studio Room Karaoke (Penang)",http://offpeak.my/restaurant/1863/studio-room-karaoke-penang,http://offpeak.my/assets/restaurant/1863/gallery/ce3513a040e22b64961de11b2f55c4a2_sq.jpg,Western,Penang,84,20%,13,32,"2017-04-28 11:52:33","2017-04-28 11:52:33",0
1864,"Wine & Cigar (Penang)",http://offpeak.my/restaurant/1864/wine-cigar-penang,http://offpeak.my/assets/restaurant/1864/gallery/9f6b229a887e32a4af508c89e08ab33b_sq.jpg,Western,Penang,99,40%,14,32,"2017-04-28 11:52:33","2017-04-28 11:52:33",0
1866,"Press Beyond Juice (Menara Shell)",http://offpeak.my/restaurant/1866/press-beyond-juice-menara-shell,http://offpeak.my/assets/restaurant/1866/gallery/c3e1307a64b06b4a6f679d38aa76c134_sq.jpg,"Juice Bar","Kuala Lumpur",70,20%,15,32,"2017-04-28 11:52:33","2017-04-28 11:52:33",0
1867,"HM Tea House 如家茶馆 (Ipoh)",http://offpeak.my/restaurant/1867/hm-tea-house-ipoh,http://offpeak.my/assets/restaurant/1867/gallery/e5c1be6b303835b649f08b7e80cc2751_sq.jpg,Chinese,Perak,205,20%,12,32,"2017-04-28 11:52:33","2017-04-28 11:52:33",0
1869,"The Forking Cork (Tmn OUG)",http://offpeak.my/restaurant/1869/the-forking-cork-tmn-oug,https://s3-ap-southeast-1.amazonaws.com/offpeak/Malaysia/1869/Restaurant_Gallery/58dc83d7b8040_sq.jpg,"Lounge & Bar","Kuala Lumpur",94,20%,2,19,"2017-04-28 11:52:22","2017-04-28 11:52:22",0
1871,"Mak Inchek Cafe (KD)",http://offpeak.my/restaurant/1871/mak-inchek-cafe-kd,http://offpeak.my/assets/restaurant/1871/gallery/457ddc7bc5d528bfe341251b28a77aa0_sq.jpg,Malay,Selangor,15,10%,11,32,"2017-04-28 11:52:33","2017-04-28 11:52:33",0
1872,"Sysaban (Cyberjaya)",http://offpeak.my/restaurant/1872/sysaban-cyberjaya,http://offpeak.my/assets/restaurant/1872/gallery/bb9a8b3155d64be1a2882d78d0568303_sq.jpg,Arabian,Selangor,399,10%,13,31,"2017-04-28 11:52:32","2017-04-28 11:52:32",0
1873,"Doi Chaang Caffe (Skudai, JB)",http://offpeak.my/restaurant/1873/doi-chaang-caffe-skudai-jb,http://offpeak.my/assets/restaurant/1873/gallery/04db1bb1552f7c50637d91a4fc2334a1_sq.jpg,Café,Bistro,824,20%,10,32,"2017-04-28 11:52:33","2017-04-28 11:52:33",0
1876,"Wings Cottage (Kampar)",http://offpeak.my/restaurant/1876/wings-cottage-kampar,http://offpeak.my/assets/restaurant/1876/gallery/acfdc55be900bc9a45681b7856f507d8_sq.jpg,Chinese,Perak,20,10%,8,32,"2017-04-28 11:52:33","2017-04-28 11:52:33",0
1877,"Innovations of Chocolate (Ipoh)",http://offpeak.my/restaurant/1877/innovations-of-chocolate-ipoh,http://offpeak.my/assets/restaurant/1877/gallery/bae25ca4a9d3eb8e54a1440fd95ab73c_sq.jpg,Bakery,Perak,87,20%,4,3,"2017-04-28 11:52:08","2017-04-28 11:52:08",0
1878,"Fish Head Noodle@BSP Waterfront Foodcourt",http://offpeak.my/restaurant/1878/fish-head-noodleatbsp-waterfront-foodcourt,http://offpeak.my/assets/restaurant/1878/gallery/ee211b8603c2d6136d001c4adb482ffa_sq.jpg,Asian,Malacca,5,20%,7,32,"2017-04-28 11:52:33","2017-04-28 11:52:33",0
1885,"Sun Fresh Cafe (The Weld)",http://offpeak.my/restaurant/1885/sun-fresh-cafe-the-weld,http://offpeak.my/assets/restaurant/1885/gallery/5bda7945794c09d523927701b634b28f_sq.jpg,"Healthy eating","Kuala Lumpur",123,35%,6,32,"2017-04-28 11:52:33","2017-04-28 11:52:33",0
1889,"Thai Cuisine@BSP Waterfront Foodcourt (PG)",http://offpeak.my/restaurant/1889/thai-cuisineatbsp-waterfront-foodcourt-pg,http://offpeak.my/assets/restaurant/1889/gallery/9a199ce63939144f320ecd5a81792493_sq.jpg,Thai,Malacca,11,20%,5,32,"2017-04-28 11:52:33","2017-04-28 11:52:33",0
1891,"Sushi + Rotary Sushi Bar (Puchong)",http://offpeak.my/restaurant/1891/sushi-rotary-sushi-bar-puchong,http://offpeak.my/assets/restaurant/1891/gallery/f71cde6ff628bd05d4879b79a9703af9_sq.jpg,Japanese,Selangor,808,20%,4,32,"2017-04-28 11:52:33","2017-04-28 11:52:33",0
1892,"QS Sweetie Cafe (Kampar)",http://offpeak.my/restaurant/1892/qs-sweetie-cafe-kampar,http://offpeak.my/assets/restaurant/1892/gallery/414d71de6bcdf39eab06cef7d93ad418_sq.jpg,Dessert,Perak,113,20%,17,31,"2017-04-28 11:52:32","2017-04-28 11:52:32",0
1895,"Zawara Coffee (Bangi Central)",http://offpeak.my/restaurant/1895/zawara-coffee-bangi-central,http://offpeak.my/assets/restaurant/1895/gallery/4d898a223050f73e6b77a9fb71c54ddf_sq.jpg,Café,Bistro,49,10%,18,31,"2017-04-28 11:52:32","2017-04-28 11:52:32",0
1897,"Blitz Burger (Bandar Utama)",http://offpeak.my/restaurant/1897/blitz-burger-bandar-utama,http://offpeak.my/assets/restaurant/1897/gallery/501724b30cb94d4b03aae4e873097963_sq.jpg,Burger,Selangor,36,10%,3,32,"2017-04-28 11:52:33","2017-04-28 11:52:33",0
1898,"BSP Drinks @ BSP Waterfront Foodcourt (PG)",http://offpeak.my/restaurant/1898/bsp-drinks-at-bsp-waterfront-foodcourt-pg,http://offpeak.my/assets/restaurant/1898/gallery/b54567ed7c6f569eb0d48361eaa65eb8_sq.png,Café,Bistro,6,30%,2,32,"2017-04-28 11:52:33","2017-04-28 11:52:33",0
1899,"Chicken Rice@BSP Waterfront Foodcourt (PG)",http://offpeak.my/restaurant/1899/chicken-riceatbsp-waterfront-foodcourt-pg,http://offpeak.my/assets/restaurant/1899/gallery/725ca0f7249dedbc34da0c6c2e863e09_sq.jpg,Asian,Malacca,11,25%,16,31,"2017-04-28 11:52:32","2017-04-28 11:52:32",0
1900,"Ken Claypot House (Kampar, Perak)",http://offpeak.my/restaurant/1900/ken-claypot-house-kampar-perak,http://offpeak.my/assets/restaurant/1900/gallery/8704e3dd378162d7edff9a530a63a919_sq.jpg,Chinese,Perak,13,10%,1,32,"2017-04-28 11:52:33","2017-04-28 11:52:33",0
1901,"Hangover Restaurant & Bar (32 Square)",http://offpeak.my/restaurant/1901/hangover-restaurant-bar-32-square,http://offpeak.my/assets/restaurant/1901/gallery/4b503c7b00937dfacaf282b970f41ea0_sq.jpg,Café,Bistro,18,20%,20,31,"2017-04-28 11:52:32","2017-04-28 11:52:32",0
1902,"Hangover Restaurant & Bar (Metropolitan)",http://offpeak.my/restaurant/1902/hangover-restaurant-bar-metropolitan,http://offpeak.my/assets/restaurant/1902/gallery/5e8a038eb4459affd252371abe88f69d_sq.jpg,Café,Bistro,7,20%,19,31,"2017-04-28 11:52:32","2017-04-28 11:52:32",0
1909,"幸记 Xin Ji Noodles (DG Food Court)",http://offpeak.my/restaurant/1909/xin-ji-noodles-dg-food-court,http://offpeak.my/assets/restaurant/1909/gallery/881d10fcd9983cec195d1e8ca5bb5012_sq.jpg,Chinese,Selangor,33,20%,11,31,"2017-04-28 11:52:32","2017-04-28 11:52:32",0
1911,"DG Thai Food (DG Food Court)",http://offpeak.my/restaurant/1911/dg-thai-food-dg-food-court,http://offpeak.my/assets/restaurant/1911/gallery/ce5d42b7d1824a76bc258918015ded04_sq.JPG,Thai,Selangor,43,20%,10,31,"2017-04-28 11:52:32","2017-04-28 11:52:32",0
1913,"Nyonya Signature (Taman Sea)",http://offpeak.my/restaurant/1913/nyonya-signature-taman-sea,http://offpeak.my/assets/restaurant/1913/gallery/d3a308fcdf533838690cbb93cb814afd_sq.jpg,Nyonya,Selangor,421,15%,9,31,"2017-04-28 11:52:32","2017-04-28 11:52:32",0
1915,"Ice Estate Cafe (Penang)",http://offpeak.my/restaurant/1915/ice-estate-cafe-penang,http://offpeak.my/assets/restaurant/1915/gallery/936b732594ee74b858286f0fe91ee34d_sq.jpg,Western,Penang,639,10%,7,31,"2017-04-28 11:52:32","2017-04-28 11:52:32",0
1916,"Muse Dining Bar (Elit Avenue,Penang)",http://offpeak.my/restaurant/1916/muse-dining-bar-elit-avenuepenang,http://offpeak.my/assets/restaurant/1916/gallery/2f52c49c79aeecc20b75b2eaa2d7ca99_sq.jpg,Western,Penang,164,15%,8,31,"2017-04-28 11:52:32","2017-04-28 11:52:32",0
1921,"Conclave Bar & Cafe (The Strand)",http://offpeak.my/restaurant/1921/conclave-bar-cafe-the-strand,http://offpeak.my/assets/restaurant/1921/gallery/d8e5fdeea8d76a2dbdfe0edd83e5fdb1_sq.jpg,Western,Selangor,248,20%,5,31,"2017-04-28 11:52:32","2017-04-28 11:52:32",0
1922,"Sunny Garden (Setapak, KL)",http://offpeak.my/restaurant/1922/sunny-garden-setapak-kl,http://offpeak.my/assets/restaurant/1922/gallery/ec1fda30acfecf428136492387d367b2_sq.jpg,Chinese,"Kuala Lumpur",180,10%,4,31,"2017-04-28 11:52:32","2017-04-28 11:52:32",0
1925,"3 Idiots Cafe (Plaza Mont Kiara)",http://offpeak.my/restaurant/1925/3-idiots-cafe-plaza-mont-kiara,http://offpeak.my/assets/restaurant/1925/gallery/d5b51edbf58f9a7a17ddc3967ea858c4_sq.jpg,Fusion,"Kuala Lumpur",99,10%,3,31,"2017-04-28 11:52:32","2017-04-28 11:52:32",0
1927,"Bawal Power @ Uptown (Dsara Utama)",http://offpeak.my/restaurant/1927/bawal-power-at-uptown-dsara-utama,http://offpeak.my/assets/restaurant/1927/gallery/baa93262ca3e38c10c3f1850dfa70750_sq.jpg,Malay,Selangor,26,20%,18,28,"2017-04-28 11:52:30","2017-04-28 11:52:30",0
1928,"Bawal Power @ Tanjung Village (KD)",http://offpeak.my/restaurant/1928/bawal-power-at-tanjung-village-kd,http://offpeak.my/assets/restaurant/1928/gallery/44f924f69c60826136f514b08cc7f052_sq.jpg,Malay,Selangor,10,20%,17,28,"2017-04-28 11:52:30","2017-04-28 11:52:30",0
1929,"Bawal Power @ The Port (Damansara)",http://offpeak.my/restaurant/1929/bawal-power-at-the-port-damansara,http://offpeak.my/assets/restaurant/1929/gallery/64bdfb3ade2f54dfcd1ad66e7b8ff2cb_sq.jpg,Malay,Selangor,30,20%,16,28,"2017-04-28 11:52:30","2017-04-28 11:52:30",0
1931,"Papasta @ The Port (Damansara)",http://offpeak.my/restaurant/1931/papasta-at-the-port-damansara,http://offpeak.my/assets/restaurant/1931/gallery/352d8e1192952bbb8518376c876589f7_sq.jpg,Italian,Selangor,277,30%,2,31,"2017-04-28 11:52:32","2017-04-28 11:52:32",0
1933,"Hometown Steamboat (Setapak)",http://offpeak.my/restaurant/1933/hometown-steamboat-setapak,http://offpeak.my/assets/restaurant/1933/gallery/f0a98cbe7d423d94a3f6dfb83f1e6183_sq.jpg,Steamboat,"Kuala Lumpur",223,15%,10,30,"2017-04-28 11:52:31","2017-04-28 11:52:31",0
1936,"Hometown Steamboat (Puchong)",http://offpeak.my/restaurant/1936/hometown-steamboat-puchong,http://offpeak.my/assets/restaurant/1936/gallery/f0a98cbe7d423d94a3f6dfb83f1e6183_sq.jpg,Steamboat,Selangor,144,15%,19,30,"2017-04-28 11:52:31","2017-04-28 11:52:31",0
1937,"Hometown Steamboat (Pandan Indah)",http://offpeak.my/restaurant/1937/hometown-steamboat-pandan-indah,http://offpeak.my/assets/restaurant/1937/gallery/e070486f54e33aa52a7494ee8933f332_sq.jpg,Steamboat,"Kuala Lumpur",104,15%,18,30,"2017-04-28 11:52:31","2017-04-28 11:52:31",0
1939,"Hometown Steamboat (Sri Petaling)",http://offpeak.my/restaurant/1939/hometown-steamboat-sri-petaling,http://offpeak.my/assets/restaurant/1939/gallery/21d2e9adce70ef57bd60c4cbe6c21f33_sq.jpg,Steamboat,"Kuala Lumpur",120,10%,17,30,"2017-04-28 11:52:31","2017-04-28 11:52:31",0
1942,"Hometown Steamboat (Rawang)",http://offpeak.my/restaurant/1942/hometown-steamboat-rawang,http://offpeak.my/assets/restaurant/1942/gallery/f0a98cbe7d423d94a3f6dfb83f1e6183_sq.jpg,Steamboat,Selangor,66,15%,16,30,"2017-04-28 11:52:31","2017-04-28 11:52:31",0
1943,"Hometown Steamboat (Kota Kemuning)",http://offpeak.my/restaurant/1943/hometown-steamboat-kota-kemuning,http://offpeak.my/assets/restaurant/1943/gallery/611a66cda1b62fd02dbb2263546e8df6_sq.jpg,Steamboat,Selangor,47,15%,15,30,"2017-04-28 11:52:31","2017-04-28 11:52:31",0
1947,"Shesh Infinity Cafe (Subang)",http://offpeak.my/restaurant/1947/shesh-infinity-cafe-subang,http://offpeak.my/assets/restaurant/1947/gallery/ec53a3a73a9b210567000426e19bab7a_sq.jpg,Western,Selangor,35,30%,14,30,"2017-04-28 11:52:31","2017-04-28 11:52:31",0
1949,"M1Star Cafe (Damansara Utama)",http://offpeak.my/restaurant/1949/m1star-cafe-damansara-utama,http://offpeak.my/assets/restaurant/1949/gallery/69526dad4c1cd7210e54913e44400285_sq.jpg,Japanese,Selangor,276,15%,13,30,"2017-04-28 11:52:31","2017-04-28 11:52:31",0
1951,"Philtre Coffee (Uptown)",http://offpeak.my/restaurant/1951/philtre-coffee-uptown,http://offpeak.my/assets/restaurant/1951/gallery/cdecc9da11cebaa5737616b852d0cc14_sq.jpg,Western,Selangor,78,20%,12,30,"2017-04-28 11:52:31","2017-04-28 11:52:31",0
1952,"Mosel Cafe (Kampar)",http://offpeak.my/restaurant/1952/mosel-cafe-kampar,http://offpeak.my/assets/restaurant/1952/gallery/a31c151ea40b0e8688de09eae1e1cfff_sq.jpg,Fusion,Perak,58,0%,11,30,"2017-04-28 11:52:31","2017-04-28 11:52:31",0
1958,"Jigar Cafe (Bangi)",http://offpeak.my/restaurant/1958/jigar-cafe-bangi,http://offpeak.my/assets/restaurant/1958/gallery/987d7702f12fe2cd5813cdf52d779c90_sq.jpg,Café,Bistro,98,15%,7,30,"2017-04-28 11:52:31","2017-04-28 11:52:31",0
